Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41020002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41020002;2;01/06/1996;;1;1;928;625;736,31;18;2;1;1;1;;0;896;625;691,6;722,1;729,8;691,6;768,3;768,3;632,4;760,6;706,7;745,2;737,5;699;722,1;691,6;816;928;808;752,9;745,2;729,8;776;669,4;699;625;647,2;625;840;840;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1996;;1;1;920;554;744,777;23;14;1;1;1;;0;848;856;632,4;800;856;864;856;856;752,9;729,8;676,8;589,5;589,5;554;582,4;669,4;706,7;729,8;816;896;856;856;920;784;706,7;676,8;610,8;596,6;617,9;722,1;880;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1996;;1;1;872;639,8;780,452;1;31;1;1;1;;0;872;792;729,8;729,8;776;808;792;784;824;792;784;824;792;832;784;800;737,5;768,3;824;792;729,8;816;800;776;776;792;760,6;768,3;776;722,1;639,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1996;;1;1;896;647,2;778,807;18;1;1;1;1;;0;647,2;848;776;784;768,3;776;729,8;714,4;864;824;808;784;784;654,6;647,2;832;800;896;776;816;776;722,1;840;816;776;776;808;760,6;784;776;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1996;;1;1;888;699;801,026;25;13;1;1;1;;0;872;792;752,9;800;784;768,3;784;776;784;808;792;714,4;699;872;832;800;784;784;824;792;800;800;824;880;888;816;745,2;776;840;824;824;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1996;;1;1;896;699;807,067;18;3;1;1;1;;0;792;768,3;699;776;832;824;848;816;760,6;840;792;864;832;864;856;824;792;896;872;848;864;872;745,2;729,8;760,6;729,8;760,6;752,9;745,2;856;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1996;;1;1;912;625;784,826;10;29;1;1;1;;0;737,5;776;776;824;832;904;824;714,4;840;912;856;848;752,9;760,6;684,2;808;808;856;840;722,1;752,9;714,4;760,6;888;669,4;824;745,2;722,1;625;784;768,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1997;;1;1;2351;466,5;1498,726;28;6;1;1;1;;0;647,2;625;575,3;561,1;473;466,5;654,6;582,4;824;816;662;499,6;800;952,8;1442;1955;2315;2126;2027;2270;2315;2297;2306;2324;2279;2135;2171;2351;2315;2351;2342;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1997;;1;1;1829;409;720,568;1;12;1;1;1;;0;1829;1226;848;706,7;617,9;737,5;745,2;547,2;575,3;589,5;466,5;409;610,8;440,5;610,8;912;824;776;684,2;872;832;691,6;547,2;737,5;654,6;662;582,4;440,5;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1997;;1;1;832;460;672,116;26;28;1;1;1;;0;647,2;492,8;473;662;691,6;647,2;745,2;760,6;691,6;784;684,2;639,8;639,8;691,6;824;824;676,8;684,2;647,2;684,2;639,8;699;575,3;691,6;722,1;832;792;460;506,4;596,6;729,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1997;;1;1;1739;575,3;798,68;8;14;1;1;1;;0;691,6;784;714,4;808;760,6;840;1271;1739;1147,5;808;848;824;832;575,3;639,8;617,9;654,6;752,9;632,4;654,6;610,8;639,8;699;776;840;752,9;691,6;816;832;706,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1997;;1;1;832;513,2;637,79;6;18;1;1;1;;0;582,4;776;752,9;610,8;729,8;832;745,2;752,9;617,9;589,5;554;669,4;691,6;639,8;676,8;632,4;610,8;513,2;603,7;603,7;603,7;610,8;729,8;568,2;520;639,8;617,9;540,4;654,6;540,4;561,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1997;;1;1;776;492,8;633,797;17;1;1;1;1;;0;492,8;632,4;610,8;610,8;589,5;617,9;617,9;520;684,2;745,2;669,4;632,4;662;603,7;669,4;745,2;776;610,8;647,2;617,9;610,8;568,2;737,5;610,8;632,4;596,6;639,8;654,6;575,3;632,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1997;;1;1;896;540,4;791,726;23;30;1;1;1;;0;737,5;856;840;714,4;669,4;639,8;768,3;864;800;840;722,1;872;840;816;840;872;872;880;872;848;880;888;896;888;888;888;699;662;596,6;540,4;554;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1997;;1;1;928;639,8;843,419;22;16;1;1;1;;0;880;872;848;872;784;832;816;912;912;888;880;840;832;745,2;752,9;639,8;654,6;800;872;920;856;928;888;904;888;737,5;848;832;864;920;928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1997;;1;1;969,6;632,4;893,153;18;14;1;1;1;;0;880;936;920;864;872;952,8;944,4;936;896;920;928;961,2;654,6;632,4;928;920;904;969,6;896;912;920;944,4;936;920;961,2;961,2;816;676,8;896;936;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1997;;1;1;1037;662;913,639;28;19;1;1;1;;0;936;969,6;952,8;952,8;952,8;888;961,2;920;1011,6;896;904;832;994,8;961,2;856;856;808;784;662;722,1;722,1;848;920;888;978;1020;994,8;1037;1028,5;1037;1028,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1997;;1;1;1054;568,2;840,06;11;26;1;1;1;;0;808;1011,6;1028,5;1028,5;1028,5;986,4;1037;808;864;986,4;1054;1028,5;1020;1037;936;864;1037;662;617,9;669,4;676,8;654,6;639,8;768,3;800;568,2;625;654,6;647,2;654,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1997;;1;1;840;427,5;565,239;29;5;1;1;1;;0;639,8;737,5;603,7;561,1;427,5;520;617,9;662;654,6;554;526,8;460;479,5;533,6;506,4;568,2;499,6;575,3;540,4;453,5;466,5;499,6;506,4;506,4;506,4;473;473;575,3;840;714,4;840;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1998;;1;1;994,8;654,6;830,981;26;2;1;1;1;;0;699;654,6;676,8;824;969,6;888;920;920;848;752,9;760,6;840;880;912;752,9;800;714,4;800;752,9;792;792;729,8;752,9;776;986,4;994,8;986,4;944,4;824;896;920;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1998;;1;1;944,4;699;790,689;24;8;1;1;1;;0;737,5;864;936;768,3;784;792;745,2;699;768,3;784;792;752,9;776;784;729,8;792;800;792;699;768,3;706,7;824;904;944,4;936;722,1;808;729,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1998;;1;1;944,4;513,2;794,039;12;8;1;1;1;;0;575,3;669,4;714,4;752,9;808;848;896;513,2;824;800;936;944,4;904;936;776;936;808;706,7;722,1;832;872;912;912;912;722,1;792;792;647,2;684,2;699;768,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1998;;1;1;904;654,6;760,383;15;16;1;1;1;;0;792;752,9;676,8;729,8;691,6;699;714,4;864;896;808;864;776;784;824;904;654,6;776;684,2;784;706,7;768,3;722,1;752,9;722,1;706,7;745,2;737,5;792;760,6;722,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1998;;1;1;952,8;632,4;770,532;5;18;1;1;1;;0;768,3;760,6;676,8;928;952,8;699;676,8;654,6;745,2;706,7;784;944,4;928;952,8;896;808;714,4;632,4;776;699;691,6;691,6;722,1;784;760,6;752,9;768,3;760,6;760,6;745,2;745,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1998;;1;1;1003,2;506,4;738,48;19;16;1;1;1;;0;639,8;603,7;699;706,7;729,8;647,2;625;952,8;978;904;944,4;776;684,2;706,7;699;506,4;506,4;625;1003,2;691,6;699;676,8;554;691,6;986,4;978;533,6;969,6;699;737,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1998;;1;1;824;526,8;681,577;1;9;1;1;1;;0;824;714,4;699;691,6;684,2;639,8;691,6;691,6;526,8;706,7;706,7;526,8;714,4;691,6;722,1;722,1;676,8;722,1;722,1;706,7;699;691,6;729,8;654,6;669,4;526,8;691,6;669,4;662;662;691,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1998;;1;1;768,3;513,2;676,206;15;18;1;1;1;;0;654,6;547,2;669,4;669,4;669,4;714,4;684,2;684,2;540,4;714,4;745,2;706,7;722,1;729,8;768,3;582,4;722,1;513,2;722,1;722,1;752,9;722,1;568,2;520;684,2;722,1;691,6;706,7;684,2;714,4;714,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1998;;1;1;986,4;540,4;753,337;15;10;1;1;1;;0;737,5;737,5;961,2;896;714,4;568,2;568,2;737,5;752,9;540,4;699;691,6;582,4;722,1;986,4;986,4;776;699;714,4;722,1;722,1;714,4;554;662;714,4;904;888;872;872;904;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1998;;1;1;961,2;540,4;684,655;7;31;1;1;1;;0;647,2;676,8;589,5;603,7;737,5;737,5;961,2;936;684,2;617,9;647,2;669,4;647,2;625;684,2;684,2;639,8;722,1;752,9;706,7;654,6;625;596,6;610,8;684,2;808;722,1;706,7;568,2;737,5;540,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1998;;1;1;745,2;506,4;591,513;18;9;1;1;1;;0;540,4;554;568,2;540,4;582,4;547,2;540,4;554;506,4;540,4;526,8;540,4;568,2;554;540,4;554;589,5;745,2;625;669,4;625;589,5;610,8;684,2;589,5;737,5;625;647,2;625;625;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1998;;1;1;978;440,5;656,274;9;23;1;1;1;;0;589,5;589,5;610,8;669,4;568,2;520;752,9;800;978;961,2;699;912;848;676,8;526,8;596,6;582,4;737,5;625;596,6;575,3;800;440,5;533,6;625;582,4;596,6;582,4;603,7;582,4;582,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1999;;1;1;610,8;533,6;562,877;6;13;1;1;1;;0;603,7;596,6;589,5;582,4;596,6;610,8;582,4;568,2;547,2;547,2;540,4;540,4;533,6;533,6;540,4;554;561,1;554;575,3;561,1;547,2;554;547,2;568,2;547,2;547,2;561,1;561,1;561,1;568,2;568,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1999;;1;1;;;;;;0;0;0;;0;568,2;;561,1;;582,4;;568,2;568,2;526,8;479,5;520;582,4;568,2;610,8;582,4;603,7;506,4;492,8;520;513,2;492,8;499,6;506,4;492,8;520;492,8;547,2;513,2;;;;1;;1;;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1999;;1;1;;;;;;0;0;0;;0;776;;;323,9;334,5;391;421;440,5;421;329,2;403;361;361;385;379;;;;;;;;;;;;;;;;;1;;;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;
41020002;2;01/05/1999;;1;1;;;;;;0;0;0;;0;;;;;;669,4;617,9;639,8;520;596,6;654,6;662;647,2;676,8;669,4;533,6;654,6;662;699;800;800;662;520;691,6;654,6;669,4;662;669,4;513,2;513,2;662;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1999;;1;1;824;506,4;658,277;30;27;1;1;1;;0;684,2;669,4;520;684,2;669,4;625;737,5;752,9;676,8;699;676,8;662;520;669,4;669,4;669,4;669,4;669,4;691,6;520;676,8;603,7;676,8;676,8;669,4;647,2;506,4;654,6;676,8;824;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1999;;1;1;824;513,2;689,164;15;4;1;1;1;;0;808;800;662;513,2;714,4;684,2;714,4;684,2;706,7;575,3;625;760,6;760,6;800;824;639,8;699;526,8;699;691,6;699;714,4;684,2;617,9;647,2;684,2;676,8;684,2;676,8;691,6;699;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1999;;1;1;864;568,2;685,861;26;29;1;1;1;;0;617,9;699;699;676,8;691,6;722,1;691,6;632,4;676,8;729,8;729,8;706,7;729,8;714,4;617,9;684,2;691,6;729,8;669,4;669,4;625;610,8;654,6;676,8;729,8;864;722,1;662;568,2;684,2;684,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1999;;1;1;714,4;506,4;570,963;2;24;1;1;1;;0;669,4;714,4;676,8;513,2;561,1;526,8;568,2;575,3;568,2;596,6;554;568,2;610,8;589,5;582,4;575,3;575,3;575,3;575,3;513,2;520;513,2;691,6;506,4;506,4;533,6;540,4;547,2;533,6;547,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1999;;1;1;561,1;415;506,958;13;28;1;1;1;;0;533,6;547,2;540,4;540,4;547,2;547,2;547,2;547,2;547,2;547,2;547,2;554;561,1;554;547,2;547,2;499,6;466,5;479,5;466,5;453,5;466,5;460;460;460;460;434;415;453,5;486;499,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1999;;1;1;554;367;471,707;27;9;1;1;1;;0;486;486;499,6;506,4;492,8;486;473;447;367;367;367;526,8;526,8;533,6;533,6;506,4;434;440,5;440,5;460;453,5;440,5;440,5;434;434;427,5;554;540,4;547,2;499,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1999;;1;1;;;;;;0;0;0;;0;662;473;473;479,5;234,3;684,2;662;684,2;745,2;737,5;617,9;;737,5;699;;;722,1;714,4;427,5;752,9;1028,5;729,8;714,4;466,5;440,5;434;427,5;460;453,5;434;447;1;1;1;1;1;1;1;1;1;1;1;;1;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/2000;;1;1;676,8;427,5;448,332;23;12;1;1;1;;0;440,5;453,5;434;453,5;440,5;434;440,5;453,5;434;447;434;427,5;447;440,5;440,5;434;434;440,5;440,5;447;440,5;447;676,8;453,5;447;427,5;440,5;434;440,5;434;440,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/2000;;1;1;617,9;415;497,841;12;20;1;1;1;;0;440,5;440,5;440,5;486;540,4;513,2;506,4;526,8;533,6;540,4;479,5;617,9;499,6;499,6;479,5;492,8;499,6;499,6;473;415;473;492,8;486;533,6;540,4;486;434;533,6;533,6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41020002;2;01/03/2000;;1;1;676,8;447;586,129;15;26;1;1;1;;0;540,4;575,3;568,2;632,4;617,9;617,9;540,4;540,4;547,2;610,8;617,9;596,6;540,4;610,8;676,8;589,5;632,4;547,2;547,2;568,2;589,5;617,9;603,7;596,6;506,4;447;589,5;662;617,9;610,8;610,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/2000;;1;1;669,4;367;568,387;20;9;1;1;1;;0;492,8;492,8;632,4;596,6;632,4;582,4;554;460;367;547,2;625;617,9;625;568,2;575,3;526,8;568,2;589,5;554;669,4;625;513,2;526,8;575,3;632,4;610,8;617,9;610,8;589,5;473;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/2000;;1;1;896;440,5;697,4;18;14;1;1;1;;0;526,8;722,1;768,3;691,6;745,2;639,8;513,2;654,6;617,9;669,4;699;729,8;699;440,5;684,2;676,8;768,3;896;832;699;603,7;706,7;691,6;792;784;784;784;617,9;776;714,4;691,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/2000;;1;1;872;547,2;710,707;30;18;1;1;1;;0;706,7;784;669,4;603,7;722,1;722,1;729,8;669,4;669,4;589,5;662;714,4;729,8;745,2;737,5;737,5;669,4;547,2;745,2;800;800;669,4;745,2;669,4;568,2;706,7;776;784;776;872;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/2000;;1;1;856;466,5;714,387;21;30;1;1;1;;0;848;582,4;752,9;816;832;691,6;662;561,1;520;706,7;752,9;706,7;752,9;760,6;760,6;575,3;760,6;760,6;760,6;840;856;824;575,3;752,9;610,8;691,6;768,3;768,3;714,4;466,5;714,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/2000;;1;1;856;540,4;727,555;19;6;1;1;1;;0;760,6;768,3;768,3;768,3;706,7;540,4;776;776;776;776;784;768,3;561,1;691,6;745,2;752,9;800;792;856;575,3;745,2;745,2;760,6;760,6;752,9;752,9;540,4;745,2;662;669,4;676,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/2000;;1;1;904;473;707,073;6;3;1;1;1;;0;625;647,2;473;610,8;864;904;603,7;639,8;639,8;603,7;676,8;676,8;676,8;676,8;745,2;745,2;568,2;737,5;737,5;808;816;824;808;582,4;800;800;800;792;776;554;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/2000;;1;1;986,4;506,4;790,832;30;15;1;1;1;;0;568,2;699;706,7;729,8;722,1;752,9;722,1;589,5;816;816;784;816;792;816;506,4;880;824;840;936;832;848;533,6;768,3;896;864;896;978;978;632,4;986,4;986,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/2000;;1;1;994,8;520;786,353;1;15;1;1;1;;0;994,8;699;961,2;554;872;928;936;920;920;840;848;554;832;816;520;824;808;745,2;554;824;784;737,5;737,5;737,5;969,6;575,3;737,5;808;816;737,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/2000;;1;1;816;415;611,019;4;31;1;1;1;;0;776;617,9;582,4;816;699;729,8;699;647,2;513,2;589,5;632,4;729,8;632,4;639,8;625;662;596,6;706,7;714,4;722,1;737,5;699;714,4;453,5;434;427,5;421;440,5;447;421;415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/2001;;1;1;699;415;458,69;17;7;1;1;1;;0;654,6;654,6;440,5;440,5;427,5;427,5;415;415;434;415;427,5;434;434;434;427,5;427,5;699;684,2;434;434;427,5;415;415;415;434;434;427,5;415;415;434;427,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/2001;;1;1;768,3;427,5;462,668;4;3;1;1;1;;0;434;434;427,5;768,3;434;440,5;434;440,5;440,5;440,5;434;440,5;434;440,5;434;434;434;447;540,4;447;447;499,6;520;540,4;440,5;447;440,5;440,5;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/2001;;1;1;;;;;;0;0;0;;0;460;447;447;447;486;473;453,5;447;409;409;397;391;;;361;355,7;;;355,7;;355,7;473;610,8;596,6;582,4;533,6;350,4;355,7;355,7;355,7;361;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;;;1;;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/2001;;1;1;;;;;;0;0;0;;0;367;453,5;345,1;355,7;;;355,7;;;355,7;575,3;355,7;361;355,7;361;361;367;355,7;;329,2;334,5;334,5;334,5;520;361;345,1;339,8;434;339,8;339,8;;1;1;1;1;;;1;;;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/2001;;1;1;;;;;;0;0;0;;0;;345,1;334,5;345,1;373;;345,1;;329,2;345,1;329,2;409;345,1;373;367;397;373;373;379;379;409;355,7;361;329,2;329,2;222;334,5;334,5;367;323,9;308;;1;1;1;1;;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/2001;;1;1;308;210,6;270,533;5;3;1;1;1;;0;294,5;290;210,6;250,7;308;258,9;285,5;290;285,5;285,5;285,5;263;290;294,5;263;290;267,5;281;294,5;263;258,9;254,8;254,8;254,8;258,9;246,6;258,9;263;267,5;246,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/2001;;1;1;290;238,4;259,01;5;24;1;1;1;;0;258,9;246,6;267,5;267,5;290;267,5;267,5;267,5;267,5;267,5;250,7;258,9;267,5;276,5;267,5;276,5;281;250,7;267,5;250,7;246,6;254,8;276,5;238,4;242,5;242,5;242,5;242,5;242,5;242,5;242,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/2001;;1;1;246,6;218,2;228,955;14;8;1;1;1;;0;242,5;238,4;234,3;234,3;234,3;234,3;234,3;218,2;222;222;238,4;238,4;238,4;246,6;242,5;218,2;238,4;218,2;238,4;218,2;222;218,2;222;238,4;222;218,2;222;222;218,2;226,1;218,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/2001;;1;1;466,5;218,2;259,783;29;1;1;1;1;;0;218,2;222;226,1;226,1;222;226,1;230,2;242,5;226,1;258,9;258,9;246,6;263;263;263;254,8;254,8;254,8;263;263;254,8;272;254,8;272;254,8;254,8;254,8;258,9;466,5;367;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/2001;;1;1;486;250,7;347,329;25;9;1;1;1;;0;267,5;267,5;258,9;267,5;267,5;258,9;258,9;267,5;250,7;254,8;258,9;285,5;367;403;403;403;355,7;361;367;361;367;361;350,4;391;486;486;440,5;379;440,5;440,5;440,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/2001;;1;1;513,2;323,9;391,697;19;14;1;1;1;;0;350,4;345,1;345,1;345,1;350,4;345,1;361;479,5;499,6;479,5;409;385;421;323,9;473;486;486;506,4;513,2;361;361;334,5;361;334,5;329,2;329,2;385;350,4;345,1;355,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/2001;;1;1;339,8;246,6;281,594;1;25;1;1;1;;0;339,8;339,8;334,5;334,5;339,8;339,8;334,5;258,9;267,5;263;276,5;263;263;263;263;263;276,5;276,5;290;272;263;254,8;263;263;246,6;250,7;250,7;263;272;272;272;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
